

============================== EXP at 2026-05-06 05:57:23 ==============================
dev | avg_loss: 2.7734375 | {'exact_match': 0.0, 'rougeL': 6.7734} | threshold: None
train | epoch   0 | g_step:      1/  7140 | loss: 3.3557 | res: 2.9378 | span: 0.4179 | λ: 0.005 | lr: 1.0000e-04 | scale: 1.0 | t: 0.675
train | epoch   4 | g_step:   3250/  7140 | loss: 1.1580 | res: 1.2242 | span: 0.0105 | λ: 0.500 | lr: 5.7060e-05 | scale: 1.0 | t: 0.417
train | epoch   4 | g_step:   3260/  7140 | loss: 1.3084 | res: 1.4015 | span: 0.0096 | λ: 0.500 | lr: 5.6842e-05 | scale: 1.0 | t: 0.416
train | epoch   4 | g_step:   3270/  7140 | loss: 1.1549 | res: 1.2140 | span: 0.0120 | λ: 0.500 | lr: 5.6624e-05 | scale: 1.0 | t: 0.431
train | epoch   4 | g_step:   3280/  7140 | loss: 1.4113 | res: 1.5176 | span: 0.0092 | λ: 0.500 | lr: 5.6406e-05 | scale: 1.0 | t: 0.436
train | epoch   4 | g_step:   3290/  7140 | loss: 1.2583 | res: 1.3445 | span: 0.0103 | λ: 0.500 | lr: 5.6188e-05 | scale: 1.0 | t: 0.450
train | epoch   4 | g_step:   3300/  7140 | loss: 1.5224 | res: 1.5983 | span: 0.0101 | λ: 0.500 | lr: 5.5970e-05 | scale: 1.0 | t: 0.798
train | epoch   4 | g_step:   3310/  7140 | loss: 1.3027 | res: 1.3860 | span: 0.0105 | λ: 0.500 | lr: 5.5752e-05 | scale: 1.0 | t: 0.837
train | epoch   4 | g_step:   3320/  7140 | loss: 1.1370 | res: 1.2169 | span: 0.0104 | λ: 0.500 | lr: 5.5533e-05 | scale: 1.0 | t: 0.850
train | epoch   4 | g_step:   3330/  7140 | loss: 1.2810 | res: 1.3721 | span: 0.0084 | λ: 0.500 | lr: 5.5315e-05 | scale: 1.0 | t: 0.821
train | epoch   4 | g_step:   3340/  7140 | loss: 1.3539 | res: 1.4461 | span: 0.0098 | λ: 0.500 | lr: 5.5096e-05 | scale: 1.0 | t: 0.781
train | epoch   4 | g_step:   3350/  7140 | loss: 1.1751 | res: 1.2482 | span: 0.0107 | λ: 0.500 | lr: 5.4878e-05 | scale: 1.0 | t: 0.835
train | epoch   4 | g_step:   3360/  7140 | loss: 0.9511 | res: 1.0093 | span: 0.0104 | λ: 0.500 | lr: 5.4659e-05 | scale: 1.0 | t: 0.793
train | epoch   4 | g_step:   3370/  7140 | loss: 1.1346 | res: 1.1866 | span: 0.0098 | λ: 0.500 | lr: 5.4440e-05 | scale: 1.0 | t: 0.759
train | epoch   4 | g_step:   3380/  7140 | loss: 1.3205 | res: 1.3981 | span: 0.0102 | λ: 0.500 | lr: 5.4221e-05 | scale: 1.0 | t: 0.834
train | epoch   4 | g_step:   3390/  7140 | loss: 1.3777 | res: 1.4759 | span: 0.0102 | λ: 0.500 | lr: 5.4002e-05 | scale: 1.0 | t: 0.775
train | epoch   4 | g_step:   3400/  7140 | loss: 1.3535 | res: 1.4332 | span: 0.0105 | λ: 0.500 | lr: 5.3783e-05 | scale: 1.0 | t: 0.810
train | epoch   4 | g_step:   3410/  7140 | loss: 1.1669 | res: 1.2489 | span: 0.0088 | λ: 0.500 | lr: 5.3564e-05 | scale: 1.0 | t: 0.901
train | epoch   4 | g_step:   3420/  7140 | loss: 1.3624 | res: 1.4255 | span: 0.0116 | λ: 0.500 | lr: 5.3344e-05 | scale: 1.0 | t: 0.872
train | epoch   4 | g_step:   3430/  7140 | loss: 1.1494 | res: 1.2628 | span: 0.0118 | λ: 0.500 | lr: 5.3125e-05 | scale: 1.0 | t: 0.777
train | epoch   4 | g_step:   3440/  7140 | loss: 1.0276 | res: 1.0909 | span: 0.0102 | λ: 0.500 | lr: 5.2906e-05 | scale: 1.0 | t: 0.757
train | epoch   4 | g_step:   3450/  7140 | loss: 1.0593 | res: 1.1210 | span: 0.0109 | λ: 0.500 | lr: 5.2686e-05 | scale: 1.0 | t: 0.767
train | epoch   4 | g_step:   3460/  7140 | loss: 1.5069 | res: 1.5777 | span: 0.0085 | λ: 0.500 | lr: 5.2467e-05 | scale: 1.0 | t: 0.788
train | epoch   4 | g_step:   3470/  7140 | loss: 0.9321 | res: 0.9630 | span: 0.0122 | λ: 0.500 | lr: 5.2247e-05 | scale: 1.0 | t: 0.761
train | epoch   4 | g_step:   3480/  7140 | loss: 1.3141 | res: 1.4042 | span: 0.0117 | λ: 0.500 | lr: 5.2027e-05 | scale: 1.0 | t: 0.792
train | epoch   4 | g_step:   3490/  7140 | loss: 1.3909 | res: 1.5034 | span: 0.0108 | λ: 0.500 | lr: 5.1808e-05 | scale: 1.0 | t: 0.799
train | epoch   4 | g_step:   3500/  7140 | loss: 1.1576 | res: 1.2098 | span: 0.0099 | λ: 0.500 | lr: 5.1588e-05 | scale: 1.0 | t: 0.807
train | epoch   4 | g_step:   3510/  7140 | loss: 1.4203 | res: 1.4778 | span: 0.0114 | λ: 0.500 | lr: 5.1369e-05 | scale: 1.0 | t: 0.789
train | epoch   4 | g_step:   3520/  7140 | loss: 1.3456 | res: 1.4308 | span: 0.0113 | λ: 0.500 | lr: 5.1149e-05 | scale: 1.0 | t: 0.811
train | epoch   4 | g_step:   3530/  7140 | loss: 0.8323 | res: 0.8703 | span: 0.0102 | λ: 0.500 | lr: 5.0929e-05 | scale: 1.0 | t: 0.785
train | epoch   4 | g_step:   3540/  7140 | loss: 0.9881 | res: 1.0757 | span: 0.0082 | λ: 0.500 | lr: 5.0709e-05 | scale: 1.0 | t: 0.783
train | epoch   4 | g_step:   3550/  7140 | loss: 1.2831 | res: 1.3273 | span: 0.0124 | λ: 0.500 | lr: 5.0490e-05 | scale: 1.0 | t: 0.697
train | epoch   4 | g_step:   3560/  7140 | loss: 1.2142 | res: 1.2570 | span: 0.0108 | λ: 0.500 | lr: 5.0270e-05 | scale: 1.0 | t: 0.795
train | epoch   4 | g_step:   3570/  7140 | loss: 1.0366 | res: 1.1063 | span: 0.0119 | λ: 0.500 | lr: 5.0050e-05 | scale: 1.0 | t: 0.766
dev | avg_loss: 2.98046875 | {'exact_match': 2.9, 'rougeL': 23.9474} | threshold: None
train | epoch   5 | g_step:   3580/  7140 | loss: 0.9667 | res: 1.0264 | span: 0.0100 | λ: 0.500 | lr: 4.9830e-05 | scale: 1.0 | t: 0.820
train | epoch   5 | g_step:   3590/  7140 | loss: 0.7448 | res: 0.8034 | span: 0.0091 | λ: 0.500 | lr: 4.9610e-05 | scale: 1.0 | t: 0.809
train | epoch   5 | g_step:   3600/  7140 | loss: 0.8390 | res: 0.8859 | span: 0.0098 | λ: 0.500 | lr: 4.9391e-05 | scale: 1.0 | t: 0.809
train | epoch   5 | g_step:   3610/  7140 | loss: 0.8110 | res: 0.8621 | span: 0.0094 | λ: 0.500 | lr: 4.9171e-05 | scale: 1.0 | t: 0.740
train | epoch   5 | g_step:   3620/  7140 | loss: 0.8886 | res: 0.9545 | span: 0.0097 | λ: 0.500 | lr: 4.8951e-05 | scale: 1.0 | t: 0.674
train | epoch   5 | g_step:   3630/  7140 | loss: 1.0126 | res: 1.0703 | span: 0.0094 | λ: 0.500 | lr: 4.8731e-05 | scale: 1.0 | t: 0.662
train | epoch   5 | g_step:   3640/  7140 | loss: 1.1727 | res: 1.2282 | span: 0.0087 | λ: 0.500 | lr: 4.8512e-05 | scale: 1.0 | t: 0.751
train | epoch   5 | g_step:   3650/  7140 | loss: 0.9032 | res: 0.9484 | span: 0.0100 | λ: 0.500 | lr: 4.8292e-05 | scale: 1.0 | t: 0.716
train | epoch   5 | g_step:   3660/  7140 | loss: 0.7429 | res: 0.7834 | span: 0.0097 | λ: 0.500 | lr: 4.8073e-05 | scale: 1.0 | t: 0.750
train | epoch   5 | g_step:   3670/  7140 | loss: 0.6247 | res: 0.7035 | span: 0.0112 | λ: 0.500 | lr: 4.7853e-05 | scale: 1.0 | t: 0.776
train | epoch   5 | g_step:   3680/  7140 | loss: 0.9211 | res: 0.9556 | span: 0.0094 | λ: 0.500 | lr: 4.7633e-05 | scale: 1.0 | t: 0.818
train | epoch   5 | g_step:   3690/  7140 | loss: 0.9965 | res: 1.0431 | span: 0.0090 | λ: 0.500 | lr: 4.7414e-05 | scale: 1.0 | t: 0.787
train | epoch   5 | g_step:   3700/  7140 | loss: 0.9758 | res: 1.0322 | span: 0.0094 | λ: 0.500 | lr: 4.7194e-05 | scale: 1.0 | t: 0.745
train | epoch   5 | g_step:   3710/  7140 | loss: 1.0254 | res: 1.0716 | span: 0.0097 | λ: 0.500 | lr: 4.6975e-05 | scale: 1.0 | t: 0.787
train | epoch   5 | g_step:   3720/  7140 | loss: 0.7932 | res: 0.8320 | span: 0.0111 | λ: 0.500 | lr: 4.6756e-05 | scale: 1.0 | t: 0.743
train | epoch   5 | g_step:   3730/  7140 | loss: 0.9541 | res: 1.0017 | span: 0.0115 | λ: 0.500 | lr: 4.6536e-05 | scale: 1.0 | t: 0.731
train | epoch   5 | g_step:   3740/  7140 | loss: 0.8370 | res: 0.8795 | span: 0.0109 | λ: 0.500 | lr: 4.6317e-05 | scale: 1.0 | t: 0.435
train | epoch   5 | g_step:   3750/  7140 | loss: 0.6830 | res: 0.7291 | span: 0.0109 | λ: 0.500 | lr: 4.6098e-05 | scale: 1.0 | t: 0.812
train | epoch   5 | g_step:   3760/  7140 | loss: 1.0493 | res: 1.1068 | span: 0.0112 | λ: 0.500 | lr: 4.5879e-05 | scale: 1.0 | t: 0.782
train | epoch   5 | g_step:   3770/  7140 | loss: 0.9085 | res: 0.9612 | span: 0.0106 | λ: 0.500 | lr: 4.5660e-05 | scale: 1.0 | t: 0.810
train | epoch   5 | g_step:   3780/  7140 | loss: 0.8042 | res: 0.8543 | span: 0.0111 | λ: 0.500 | lr: 4.5441e-05 | scale: 1.0 | t: 0.780
train | epoch   5 | g_step:   3790/  7140 | loss: 0.8473 | res: 0.8764 | span: 0.0108 | λ: 0.500 | lr: 4.5222e-05 | scale: 1.0 | t: 0.801
train | epoch   5 | g_step:   3800/  7140 | loss: 0.8953 | res: 0.9436 | span: 0.0098 | λ: 0.500 | lr: 4.5004e-05 | scale: 1.0 | t: 0.777
train | epoch   5 | g_step:   3810/  7140 | loss: 0.6315 | res: 0.6649 | span: 0.0103 | λ: 0.500 | lr: 4.4785e-05 | scale: 1.0 | t: 0.733
train | epoch   5 | g_step:   3820/  7140 | loss: 0.6009 | res: 0.6348 | span: 0.0103 | λ: 0.500 | lr: 4.4567e-05 | scale: 1.0 | t: 0.719
train | epoch   5 | g_step:   3830/  7140 | loss: 0.8723 | res: 0.9294 | span: 0.0110 | λ: 0.500 | lr: 4.4348e-05 | scale: 1.0 | t: 0.461
train | epoch   5 | g_step:   3840/  7140 | loss: 0.7118 | res: 0.7373 | span: 0.0128 | λ: 0.500 | lr: 4.4130e-05 | scale: 1.0 | t: 0.418
train | epoch   5 | g_step:   3850/  7140 | loss: 1.1029 | res: 1.1413 | span: 0.0131 | λ: 0.500 | lr: 4.3912e-05 | scale: 1.0 | t: 0.452
train | epoch   5 | g_step:   3860/  7140 | loss: 0.9337 | res: 0.9781 | span: 0.0083 | λ: 0.500 | lr: 4.3694e-05 | scale: 1.0 | t: 0.406
train | epoch   5 | g_step:   3870/  7140 | loss: 0.9673 | res: 1.0062 | span: 0.0099 | λ: 0.500 | lr: 4.3476e-05 | scale: 1.0 | t: 0.477
train | epoch   5 | g_step:   3880/  7140 | loss: 0.9031 | res: 0.9336 | span: 0.0104 | λ: 0.500 | lr: 4.3258e-05 | scale: 1.0 | t: 0.451
train | epoch   5 | g_step:   3890/  7140 | loss: 0.7602 | res: 0.8213 | span: 0.0110 | λ: 0.500 | lr: 4.3040e-05 | scale: 1.0 | t: 0.421
train | epoch   5 | g_step:   3900/  7140 | loss: 1.1723 | res: 1.2385 | span: 0.0106 | λ: 0.500 | lr: 4.2823e-05 | scale: 1.0 | t: 0.728
train | epoch   5 | g_step:   3910/  7140 | loss: 0.8416 | res: 0.8991 | span: 0.0109 | λ: 0.500 | lr: 4.2605e-05 | scale: 1.0 | t: 0.421
train | epoch   5 | g_step:   3920/  7140 | loss: 1.0348 | res: 1.0536 | span: 0.0117 | λ: 0.500 | lr: 4.2388e-05 | scale: 1.0 | t: 0.458
train | epoch   5 | g_step:   3930/  7140 | loss: 0.9411 | res: 0.9862 | span: 0.0106 | λ: 0.500 | lr: 4.2171e-05 | scale: 1.0 | t: 0.444
train | epoch   5 | g_step:   3940/  7140 | loss: 1.0136 | res: 1.0593 | span: 0.0092 | λ: 0.500 | lr: 4.1954e-05 | scale: 1.0 | t: 0.449
train | epoch   5 | g_step:   3950/  7140 | loss: 0.7213 | res: 0.7521 | span: 0.0103 | λ: 0.500 | lr: 4.1737e-05 | scale: 1.0 | t: 0.440
train | epoch   5 | g_step:   3960/  7140 | loss: 1.0659 | res: 1.1047 | span: 0.0114 | λ: 0.500 | lr: 4.1521e-05 | scale: 1.0 | t: 0.455
train | epoch   5 | g_step:   3970/  7140 | loss: 1.1584 | res: 1.2008 | span: 0.0112 | λ: 0.500 | lr: 4.1304e-05 | scale: 1.0 | t: 0.475
train | epoch   5 | g_step:   3980/  7140 | loss: 1.1184 | res: 1.1561 | span: 0.0108 | λ: 0.500 | lr: 4.1088e-05 | scale: 1.0 | t: 0.410
train | epoch   5 | g_step:   3990/  7140 | loss: 1.0474 | res: 1.0958 | span: 0.0092 | λ: 0.500 | lr: 4.0872e-05 | scale: 1.0 | t: 0.456
train | epoch   5 | g_step:   4000/  7140 | loss: 0.6333 | res: 0.6574 | span: 0.0103 | λ: 0.500 | lr: 4.0656e-05 | scale: 1.0 | t: 0.432
train | epoch   5 | g_step:   4010/  7140 | loss: 0.9308 | res: 0.9831 | span: 0.0099 | λ: 0.500 | lr: 4.0440e-05 | scale: 1.0 | t: 0.443
train | epoch   5 | g_step:   4020/  7140 | loss: 1.0152 | res: 1.0705 | span: 0.0100 | λ: 0.500 | lr: 4.0224e-05 | scale: 1.0 | t: 0.422
train | epoch   5 | g_step:   4030/  7140 | loss: 1.0871 | res: 1.1627 | span: 0.0078 | λ: 0.500 | lr: 4.0009e-05 | scale: 1.0 | t: 0.692
train | epoch   5 | g_step:   4040/  7140 | loss: 0.8716 | res: 0.9153 | span: 0.0096 | λ: 0.500 | lr: 3.9794e-05 | scale: 1.0 | t: 0.838
train | epoch   5 | g_step:   4050/  7140 | loss: 0.9147 | res: 0.9701 | span: 0.0097 | λ: 0.500 | lr: 3.9579e-05 | scale: 1.0 | t: 0.737
train | epoch   5 | g_step:   4060/  7140 | loss: 0.9827 | res: 1.0251 | span: 0.0098 | λ: 0.500 | lr: 3.9364e-05 | scale: 1.0 | t: 0.754
train | epoch   5 | g_step:   4070/  7140 | loss: 0.9204 | res: 0.9402 | span: 0.0103 | λ: 0.500 | lr: 3.9149e-05 | scale: 1.0 | t: 0.593
train | epoch   5 | g_step:   4080/  7140 | loss: 0.8791 | res: 0.9184 | span: 0.0100 | λ: 0.500 | lr: 3.8935e-05 | scale: 1.0 | t: 0.826
train | epoch   5 | g_step:   4090/  7140 | loss: 1.0873 | res: 1.1265 | span: 0.0117 | λ: 0.500 | lr: 3.8721e-05 | scale: 1.0 | t: 0.817
train | epoch   5 | g_step:   4100/  7140 | loss: 0.9774 | res: 1.0108 | span: 0.0115 | λ: 0.500 | lr: 3.8507e-05 | scale: 1.0 | t: 0.816
train | epoch   5 | g_step:   4110/  7140 | loss: 0.9796 | res: 1.0058 | span: 0.0109 | λ: 0.500 | lr: 3.8293e-05 | scale: 1.0 | t: 0.850
train | epoch   5 | g_step:   4120/  7140 | loss: 0.8263 | res: 0.8594 | span: 0.0111 | λ: 0.500 | lr: 3.8080e-05 | scale: 1.0 | t: 0.821
train | epoch   5 | g_step:   4130/  7140 | loss: 0.8840 | res: 0.9478 | span: 0.0105 | λ: 0.500 | lr: 3.7867e-05 | scale: 1.0 | t: 0.792
train | epoch   5 | g_step:   4140/  7140 | loss: 0.9879 | res: 1.0230 | span: 0.0101 | λ: 0.500 | lr: 3.7653e-05 | scale: 1.0 | t: 0.838
train | epoch   5 | g_step:   4150/  7140 | loss: 0.8233 | res: 0.8563 | span: 0.0112 | λ: 0.500 | lr: 3.7441e-05 | scale: 1.0 | t: 0.793
train | epoch   5 | g_step:   4160/  7140 | loss: 0.9508 | res: 0.9900 | span: 0.0108 | λ: 0.500 | lr: 3.7228e-05 | scale: 1.0 | t: 0.778
train | epoch   5 | g_step:   4170/  7140 | loss: 1.0057 | res: 1.0449 | span: 0.0101 | λ: 0.500 | lr: 3.7016e-05 | scale: 1.0 | t: 0.736
train | epoch   5 | g_step:   4180/  7140 | loss: 0.8452 | res: 0.8962 | span: 0.0069 | λ: 0.500 | lr: 3.6804e-05 | scale: 1.0 | t: 0.720
train | epoch   5 | g_step:   4190/  7140 | loss: 0.9244 | res: 0.9447 | span: 0.0103 | λ: 0.500 | lr: 3.6592e-05 | scale: 1.0 | t: 0.748
train | epoch   5 | g_step:   4200/  7140 | loss: 0.8777 | res: 0.9121 | span: 0.0113 | λ: 0.500 | lr: 3.6381e-05 | scale: 1.0 | t: 0.761
train | epoch   5 | g_step:   4210/  7140 | loss: 0.8603 | res: 0.8906 | span: 0.0098 | λ: 0.500 | lr: 3.6169e-05 | scale: 1.0 | t: 0.741
train | epoch   5 | g_step:   4220/  7140 | loss: 0.8009 | res: 0.8312 | span: 0.0102 | λ: 0.500 | lr: 3.5958e-05 | scale: 1.0 | t: 0.629
train | epoch   5 | g_step:   4230/  7140 | loss: 0.9117 | res: 0.9534 | span: 0.0090 | λ: 0.500 | lr: 3.5748e-05 | scale: 1.0 | t: 0.795
train | epoch   5 | g_step:   4240/  7140 | loss: 1.0768 | res: 1.1309 | span: 0.0087 | λ: 0.500 | lr: 3.5537e-05 | scale: 1.0 | t: 0.795
train | epoch   5 | g_step:   4250/  7140 | loss: 1.2048 | res: 1.2722 | span: 0.0097 | λ: 0.500 | lr: 3.5327e-05 | scale: 1.0 | t: 0.797
train | epoch   5 | g_step:   4260/  7140 | loss: 1.1563 | res: 1.1888 | span: 0.0107 | λ: 0.500 | lr: 3.5117e-05 | scale: 1.0 | t: 0.850
train | epoch   5 | g_step:   4270/  7140 | loss: 0.5298 | res: 0.5335 | span: 0.0098 | λ: 0.500 | lr: 3.4908e-05 | scale: 1.0 | t: 0.812
train | epoch   5 | g_step:   4280/  7140 | loss: 0.8890 | res: 0.9333 | span: 0.0098 | λ: 0.500 | lr: 3.4698e-05 | scale: 1.0 | t: 0.805
dev | avg_loss: 3.228515625 | {'exact_match': 2.9, 'rougeL': 24.6839} | threshold: None
train | epoch   5 | g_step:   4290/  7140 | loss: 0.9376 | res: 0.9573 | span: 0.0095 | λ: 0.500 | lr: 3.4489e-05 | scale: 1.0 | t: 0.605
train | epoch   6 | g_step:   4300/  7140 | loss: 0.5751 | res: 0.5870 | span: 0.0091 | λ: 0.500 | lr: 3.4281e-05 | scale: 1.0 | t: 0.732
train | epoch   6 | g_step:   4310/  7140 | loss: 0.6737 | res: 0.7086 | span: 0.0105 | λ: 0.500 | lr: 3.4072e-05 | scale: 1.0 | t: 0.760
train | epoch   6 | g_step:   4320/  7140 | loss: 0.6760 | res: 0.7041 | span: 0.0107 | λ: 0.500 | lr: 3.3864e-05 | scale: 1.0 | t: 0.816
train | epoch   6 | g_step:   4330/  7140 | loss: 0.7745 | res: 0.8016 | span: 0.0112 | λ: 0.500 | lr: 3.3656e-05 | scale: 1.0 | t: 0.803
train | epoch   6 | g_step:   4340/  7140 | loss: 0.7518 | res: 0.7849 | span: 0.0096 | λ: 0.500 | lr: 3.3449e-05 | scale: 1.0 | t: 0.781
train | epoch   6 | g_step:   4350/  7140 | loss: 0.6289 | res: 0.6442 | span: 0.0098 | λ: 0.500 | lr: 3.3242e-05 | scale: 1.0 | t: 0.778
train | epoch   6 | g_step:   4360/  7140 | loss: 0.6836 | res: 0.7012 | span: 0.0120 | λ: 0.500 | lr: 3.3035e-05 | scale: 1.0 | t: 0.801
train | epoch   6 | g_step:   4370/  7140 | loss: 0.5863 | res: 0.6107 | span: 0.0096 | λ: 0.500 | lr: 3.2828e-05 | scale: 1.0 | t: 0.468
train | epoch   6 | g_step:   4380/  7140 | loss: 0.6293 | res: 0.6421 | span: 0.0102 | λ: 0.500 | lr: 3.2622e-05 | scale: 1.0 | t: 0.801
train | epoch   6 | g_step:   4390/  7140 | loss: 0.5686 | res: 0.5862 | span: 0.0093 | λ: 0.500 | lr: 3.2417e-05 | scale: 1.0 | t: 0.808
train | epoch   6 | g_step:   4400/  7140 | loss: 0.8353 | res: 0.8536 | span: 0.0119 | λ: 0.500 | lr: 3.2211e-05 | scale: 1.0 | t: 0.805
train | epoch   6 | g_step:   4410/  7140 | loss: 0.5476 | res: 0.5722 | span: 0.0096 | λ: 0.500 | lr: 3.2006e-05 | scale: 1.0 | t: 0.979
train | epoch   6 | g_step:   4420/  7140 | loss: 0.6042 | res: 0.6327 | span: 0.0099 | λ: 0.500 | lr: 3.1801e-05 | scale: 1.0 | t: 0.997
train | epoch   6 | g_step:   4430/  7140 | loss: 0.4595 | res: 0.4488 | span: 0.0094 | λ: 0.500 | lr: 3.1597e-05 | scale: 1.0 | t: 0.977
train | epoch   6 | g_step:   4440/  7140 | loss: 0.7690 | res: 0.7991 | span: 0.0099 | λ: 0.500 | lr: 3.1393e-05 | scale: 1.0 | t: 0.812
train | epoch   6 | g_step:   4450/  7140 | loss: 0.6935 | res: 0.7078 | span: 0.0096 | λ: 0.500 | lr: 3.1189e-05 | scale: 1.0 | t: 0.830
train | epoch   6 | g_step:   4460/  7140 | loss: 0.6252 | res: 0.6288 | span: 0.0092 | λ: 0.500 | lr: 3.0986e-05 | scale: 1.0 | t: 0.608
train | epoch   6 | g_step:   4470/  7140 | loss: 0.7166 | res: 0.7265 | span: 0.0093 | λ: 0.500 | lr: 3.0783e-05 | scale: 1.0 | t: 0.880
train | epoch   6 | g_step:   4480/  7140 | loss: 0.6600 | res: 0.6963 | span: 0.0093 | λ: 0.500 | lr: 3.0580e-05 | scale: 1.0 | t: 0.867
train | epoch   6 | g_step:   4490/  7140 | loss: 0.6859 | res: 0.6958 | span: 0.0105 | λ: 0.500 | lr: 3.0378e-05 | scale: 1.0 | t: 0.858
train | epoch   6 | g_step:   4500/  7140 | loss: 0.5345 | res: 0.5429 | span: 0.0105 | λ: 0.500 | lr: 3.0176e-05 | scale: 1.0 | t: 0.809
train | epoch   6 | g_step:   4510/  7140 | loss: 0.8582 | res: 0.9005 | span: 0.0084 | λ: 0.500 | lr: 2.9975e-05 | scale: 1.0 | t: 0.898
train | epoch   6 | g_step:   4520/  7140 | loss: 0.5598 | res: 0.5738 | span: 0.0108 | λ: 0.500 | lr: 2.9774e-05 | scale: 1.0 | t: 0.911
train | epoch   6 | g_step:   4530/  7140 | loss: 0.6510 | res: 0.6736 | span: 0.0101 | λ: 0.500 | lr: 2.9573e-05 | scale: 1.0 | t: 0.917
train | epoch   6 | g_step:   4540/  7140 | loss: 0.7670 | res: 0.7886 | span: 0.0091 | λ: 0.500 | lr: 2.9373e-05 | scale: 1.0 | t: 0.866
train | epoch   6 | g_step:   4550/  7140 | loss: 0.5851 | res: 0.5965 | span: 0.0108 | λ: 0.500 | lr: 2.9173e-05 | scale: 1.0 | t: 0.856
train | epoch   6 | g_step:   4560/  7140 | loss: 0.7786 | res: 0.7965 | span: 0.0084 | λ: 0.500 | lr: 2.8973e-05 | scale: 1.0 | t: 0.813
train | epoch   6 | g_step:   4570/  7140 | loss: 0.6398 | res: 0.6544 | span: 0.0101 | λ: 0.500 | lr: 2.8774e-05 | scale: 1.0 | t: 0.503
train | epoch   6 | g_step:   4580/  7140 | loss: 0.6254 | res: 0.6329 | span: 0.0101 | λ: 0.500 | lr: 2.8576e-05 | scale: 1.0 | t: 0.814
train | epoch   6 | g_step:   4590/  7140 | loss: 0.6764 | res: 0.7028 | span: 0.0098 | λ: 0.500 | lr: 2.8378e-05 | scale: 1.0 | t: 0.847
train | epoch   6 | g_step:   4600/  7140 | loss: 0.7357 | res: 0.7541 | span: 0.0090 | λ: 0.500 | lr: 2.8180e-05 | scale: 1.0 | t: 0.441
train | epoch   6 | g_step:   4610/  7140 | loss: 0.9441 | res: 0.9561 | span: 0.0114 | λ: 0.500 | lr: 2.7982e-05 | scale: 1.0 | t: 0.536
train | epoch   6 | g_step:   4620/  7140 | loss: 0.7325 | res: 0.7600 | span: 0.0094 | λ: 0.500 | lr: 2.7785e-05 | scale: 1.0 | t: 0.418
train | epoch   6 | g_step:   4630/  7140 | loss: 0.6797 | res: 0.6891 | span: 0.0108 | λ: 0.500 | lr: 2.7589e-05 | scale: 1.0 | t: 0.527
train | epoch   6 | g_step:   4640/  7140 | loss: 0.7101 | res: 0.7301 | span: 0.0086 | λ: 0.500 | lr: 2.7393e-05 | scale: 1.0 | t: 0.514
train | epoch   6 | g_step:   4650/  7140 | loss: 0.5379 | res: 0.5451 | span: 0.0097 | λ: 0.500 | lr: 2.7197e-05 | scale: 1.0 | t: 0.526
train | epoch   6 | g_step:   4660/  7140 | loss: 0.8630 | res: 0.8784 | span: 0.0093 | λ: 0.500 | lr: 2.7002e-05 | scale: 1.0 | t: 0.532
train | epoch   6 | g_step:   4670/  7140 | loss: 0.8151 | res: 0.8377 | span: 0.0095 | λ: 0.500 | lr: 2.6807e-05 | scale: 1.0 | t: 0.520
train | epoch   6 | g_step:   4680/  7140 | loss: 0.9049 | res: 0.9298 | span: 0.0072 | λ: 0.500 | lr: 2.6613e-05 | scale: 1.0 | t: 0.494
train | epoch   6 | g_step:   4690/  7140 | loss: 0.6741 | res: 0.6906 | span: 0.0117 | λ: 0.500 | lr: 2.6419e-05 | scale: 1.0 | t: 0.524
train | epoch   6 | g_step:   4700/  7140 | loss: 0.7321 | res: 0.7494 | span: 0.0104 | λ: 0.500 | lr: 2.6226e-05 | scale: 1.0 | t: 0.443
train | epoch   6 | g_step:   4710/  7140 | loss: 0.6662 | res: 0.6663 | span: 0.0108 | λ: 0.500 | lr: 2.6033e-05 | scale: 1.0 | t: 0.438
train | epoch   6 | g_step:   4720/  7140 | loss: 0.6920 | res: 0.7015 | span: 0.0111 | λ: 0.500 | lr: 2.5840e-05 | scale: 1.0 | t: 0.510
train | epoch   6 | g_step:   4730/  7140 | loss: 0.7056 | res: 0.7194 | span: 0.0096 | λ: 0.500 | lr: 2.5648e-05 | scale: 1.0 | t: 0.514
train | epoch   6 | g_step:   4740/  7140 | loss: 0.8330 | res: 0.8429 | span: 0.0108 | λ: 0.500 | lr: 2.5457e-05 | scale: 1.0 | t: 0.530
train | epoch   6 | g_step:   4750/  7140 | loss: 0.5435 | res: 0.5511 | span: 0.0103 | λ: 0.500 | lr: 2.5266e-05 | scale: 1.0 | t: 0.523
train | epoch   6 | g_step:   4760/  7140 | loss: 0.6628 | res: 0.6675 | span: 0.0080 | λ: 0.500 | lr: 2.5075e-05 | scale: 1.0 | t: 0.434
train | epoch   6 | g_step:   4770/  7140 | loss: 0.7155 | res: 0.7350 | span: 0.0095 | λ: 0.500 | lr: 2.4885e-05 | scale: 1.0 | t: 0.433
train | epoch   6 | g_step:   4780/  7140 | loss: 0.8716 | res: 0.9002 | span: 0.0088 | λ: 0.500 | lr: 2.4695e-05 | scale: 1.0 | t: 0.565
train | epoch   6 | g_step:   4790/  7140 | loss: 0.6386 | res: 0.6507 | span: 0.0089 | λ: 0.500 | lr: 2.4506e-05 | scale: 1.0 | t: 0.459
train | epoch   6 | g_step:   4800/  7140 | loss: 0.8530 | res: 0.8752 | span: 0.0098 | λ: 0.500 | lr: 2.4318e-05 | scale: 1.0 | t: 0.548
